
==================================================
🚀 TRAINING GRPO CON GIUDICE QWEN-0.5B (Security Domain)
==================================================
🔄 Avvio training GRPO...
{'loss': -0.0702, 'grad_norm': 0.65625, 'learning_rate': 9.959999999999999e-07, 'num_tokens': 10307.0, 'completions/mean_length': 87.775, 'completions/min_length': 64.6, 'completions/max_length': 127.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.775, 'completions/min_terminated_length': 64.6, 'completions/max_terminated_length': 127.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.6, 'rewards/strict_format_and_content_reward/std': 0.887174105644226, 'rewards/semantic_consistency_reward/mean': 0.03999999761581421, 'rewards/semantic_consistency_reward/std': 0.08944271802902222, 'rewards/conditional_perplexity_reward/mean': 0.2033346951007843, 'rewards/conditional_perplexity_reward/std': 0.07305933460593224, 'reward': 1.843334674835205, 'reward_std': 0.9274021066725254, 'frac_reward_zero_std': 0.0, 'entropy': 1.5574040800333022, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.92460222002119, 'epoch': 0.01}
{'loss': -0.0725, 'grad_norm': 0.61328125, 'learning_rate': 3.6099999999999996e-07, 'num_tokens': 1350338.0, 'completions/mean_length': 96.025, 'completions/min_length': 56.6, 'completions/max_length': 146.4, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 93.68928680419921, 'completions/min_terminated_length': 56.6, 'completions/max_terminated_length': 140.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.05999999940395355, 'rewards/semantic_consistency_reward/std': 0.19443420171737671, 'rewards/conditional_perplexity_reward/mean': 0.21806574165821074, 'rewards/conditional_perplexity_reward/std': 0.05626233443617821, 'reward': 2.0530657529830934, 'reward_std': 0.7777524173259736, 'frac_reward_zero_std': 0.0, 'entropy': 1.4414875954389572, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.047896119812506, 'epoch': 1.28}
{'loss': -0.0642, 'grad_norm': 0.7734375, 'learning_rate': 3.5599999999999996e-07, 'num_tokens': 1361189.0, 'completions/mean_length': 100.775, 'completions/min_length': 63.2, 'completions/max_length': 144.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 100.775, 'completions/min_terminated_length': 63.2, 'completions/max_terminated_length': 144.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.725, 'rewards/strict_format_and_content_reward/std': 0.6397500038146973, 'rewards/semantic_consistency_reward/mean': 0.025, 'rewards/semantic_consistency_reward/std': 0.11698596477508545, 'rewards/conditional_perplexity_reward/mean': 0.25011166334152224, 'rewards/conditional_perplexity_reward/std': 0.0754030928015709, 'reward': 1.7501116514205932, 'reward_std': 1.2648443378508092, 'frac_reward_zero_std': 0.0, 'entropy': 1.4712368801236153, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.328507120069116, 'epoch': 1.29}
{'loss': -0.0258, 'grad_norm': 0.640625, 'learning_rate': 3.5099999999999995e-07, 'num_tokens': 1372478.0, 'completions/mean_length': 99.625, 'completions/min_length': 57.0, 'completions/max_length': 140.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 99.625, 'completions/min_terminated_length': 57.0, 'completions/max_terminated_length': 140.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 0.9362923383712769, 'rewards/semantic_consistency_reward/mean': 0.07500000149011612, 'rewards/semantic_consistency_reward/std': 0.22103466987609863, 'rewards/conditional_perplexity_reward/mean': 0.234739351272583, 'rewards/conditional_perplexity_reward/std': 0.07432748973369599, 'reward': 1.734739351272583, 'reward_std': 1.430647572875023, 'frac_reward_zero_std': 0.0, 'entropy': 1.4602072805166244, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.500460099801423, 'epoch': 1.3}
{'loss': -0.0873, 'grad_norm': 0.74609375, 'learning_rate': 3.4599999999999995e-07, 'num_tokens': 1382563.0, 'completions/mean_length': 91.025, 'completions/min_length': 57.0, 'completions/max_length': 157.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.025, 'completions/min_terminated_length': 57.0, 'completions/max_terminated_length': 157.8, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.875, 'rewards/strict_format_and_content_reward/std': 0.35355337858200075, 'rewards/semantic_consistency_reward/mean': 0.04999999701976776, 'rewards/semantic_consistency_reward/std': 0.1030949592590332, 'rewards/conditional_perplexity_reward/mean': 0.20935956835746766, 'rewards/conditional_perplexity_reward/std': 0.07573796957731246, 'reward': 2.1343595504760744, 'reward_std': 0.5048580214381218, 'frac_reward_zero_std': 0.0, 'entropy': 1.5299916863441467, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.551339980075134, 'epoch': 1.31}
{'loss': -0.0679, 'grad_norm': 0.66015625, 'learning_rate': 3.41e-07, 'num_tokens': 1393296.0, 'completions/mean_length': 94.025, 'completions/min_length': 58.8, 'completions/max_length': 128.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.025, 'completions/min_terminated_length': 58.8, 'completions/max_terminated_length': 128.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.11999999433755874, 'rewards/semantic_consistency_reward/std': 0.33449403047561643, 'rewards/conditional_perplexity_reward/mean': 0.22125115096569062, 'rewards/conditional_perplexity_reward/std': 0.08092990666627883, 'reward': 1.9912511229515075, 'reward_std': 1.2962880089879036, 'frac_reward_zero_std': 0.0, 'entropy': 1.5129139706492425, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.374248779937624, 'epoch': 1.32}
{'loss': -0.0501, 'grad_norm': 0.59765625, 'learning_rate': 3.36e-07, 'num_tokens': 1404733.0, 'completions/mean_length': 104.225, 'completions/min_length': 71.2, 'completions/max_length': 148.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 104.225, 'completions/min_terminated_length': 71.2, 'completions/max_terminated_length': 148.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.925, 'rewards/strict_format_and_content_reward/std': 0.21213202476501464, 'rewards/semantic_consistency_reward/mean': 0.13999999463558196, 'rewards/semantic_consistency_reward/std': 0.20165603756904601, 'rewards/conditional_perplexity_reward/mean': 0.23815828561782837, 'rewards/conditional_perplexity_reward/std': 0.07251202762126922, 'reward': 2.3031583070755004, 'reward_std': 0.4544517740607262, 'frac_reward_zero_std': 0.0, 'entropy': 1.549708153307438, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.20908309980295, 'epoch': 1.33}
{'loss': -0.0798, 'grad_norm': 0.6640625, 'learning_rate': 3.31e-07, 'num_tokens': 1415145.0, 'completions/mean_length': 93.5, 'completions/min_length': 62.2, 'completions/max_length': 136.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 93.5, 'completions/min_terminated_length': 62.2, 'completions/max_terminated_length': 136.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.625, 'rewards/strict_format_and_content_reward/std': 0.8706783294677735, 'rewards/semantic_consistency_reward/mean': 0.16500000059604644, 'rewards/semantic_consistency_reward/std': 0.4094144344329834, 'rewards/conditional_perplexity_reward/mean': 0.2520813584327698, 'rewards/conditional_perplexity_reward/std': 0.07048219367861748, 'reward': 1.792081367969513, 'reward_std': 1.9086958825588227, 'frac_reward_zero_std': 0.0, 'entropy': 1.387022216618061, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.808881499897687, 'epoch': 1.34}
{'loss': -0.0225, 'grad_norm': 0.6796875, 'learning_rate': 3.26e-07, 'num_tokens': 1425629.0, 'completions/mean_length': 100.4, 'completions/min_length': 70.6, 'completions/max_length': 140.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 100.4, 'completions/min_terminated_length': 70.6, 'completions/max_terminated_length': 140.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.8, 'rewards/strict_format_and_content_reward/std': 0.5656854033470153, 'rewards/semantic_consistency_reward/mean': 0.059999996423721315, 'rewards/semantic_consistency_reward/std': 0.33878302574157715, 'rewards/conditional_perplexity_reward/mean': 0.22889452874660493, 'rewards/conditional_perplexity_reward/std': 0.06819762662053108, 'reward': 1.9638944625854493, 'reward_std': 1.1410142049193381, 'frac_reward_zero_std': 0.0, 'entropy': 1.633043932914734, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.81449351971969, 'epoch': 1.35}
{'loss': -0.0805, 'grad_norm': 0.8671875, 'learning_rate': 3.21e-07, 'num_tokens': 1435489.0, 'completions/mean_length': 85.2, 'completions/min_length': 54.4, 'completions/max_length': 138.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 85.2, 'completions/min_terminated_length': 54.4, 'completions/max_terminated_length': 138.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.7020100831985474, 'rewards/semantic_consistency_reward/mean': 0.06000000238418579, 'rewards/semantic_consistency_reward/std': 0.11612801551818848, 'rewards/conditional_perplexity_reward/mean': 0.21078958213329316, 'rewards/conditional_perplexity_reward/std': 0.05215522386133671, 'reward': 1.8457895874977113, 'reward_std': 1.1927733093500137, 'frac_reward_zero_std': 0.0, 'entropy': 1.4040402308106423, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.006536580063404, 'epoch': 1.36}
{'loss': 0.0305, 'grad_norm': 0.78125, 'learning_rate': 3.1599999999999997e-07, 'num_tokens': 1445659.0, 'completions/mean_length': 92.05, 'completions/min_length': 60.0, 'completions/max_length': 134.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 89.38214416503907, 'completions/min_terminated_length': 60.0, 'completions/max_terminated_length': 129.2, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.4142136573791504, 'rewards/strict_format_and_content_reward/mean': 1.125, 'rewards/strict_format_and_content_reward/std': 1.825821304321289, 'rewards/semantic_consistency_reward/mean': 0.07499999552965164, 'rewards/semantic_consistency_reward/std': 0.2969439625740051, 'rewards/conditional_perplexity_reward/mean': 0.21829636991024018, 'rewards/conditional_perplexity_reward/std': 0.07383946999907494, 'reward': 0.9182963728904724, 'reward_std': 3.32081937789917, 'frac_reward_zero_std': 0.0, 'entropy': 1.5343317076563836, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.019863080093636, 'epoch': 1.37}
{'loss': -0.0026, 'grad_norm': 0.796875, 'learning_rate': 3.1099999999999997e-07, 'num_tokens': 1456193.0, 'completions/mean_length': 97.85, 'completions/min_length': 66.4, 'completions/max_length': 143.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 97.85, 'completions/min_terminated_length': 66.4, 'completions/max_terminated_length': 143.6, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.425, 'rewards/strict_format_and_content_reward/std': 1.436363732814789, 'rewards/semantic_consistency_reward/mean': 0.16999999284744263, 'rewards/semantic_consistency_reward/std': 0.2803652465343475, 'rewards/conditional_perplexity_reward/mean': 0.23379619121551515, 'rewards/conditional_perplexity_reward/std': 0.06729819774627685, 'reward': 1.4537962198257446, 'reward_std': 2.6631268531084062, 'frac_reward_zero_std': 0.0, 'entropy': 1.6179188400506974, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.650328939966858, 'epoch': 1.38}
{'loss': 0.0187, 'grad_norm': 0.82421875, 'learning_rate': 3.0599999999999996e-07, 'num_tokens': 1466663.0, 'completions/mean_length': 97.55, 'completions/min_length': 68.8, 'completions/max_length': 144.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 97.55, 'completions/min_terminated_length': 68.8, 'completions/max_terminated_length': 144.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.034999996423721313, 'rewards/semantic_consistency_reward/std': 0.1961387276649475, 'rewards/conditional_perplexity_reward/mean': 0.2307882070541382, 'rewards/conditional_perplexity_reward/std': 0.08319453448057175, 'reward': 1.9907882332801818, 'reward_std': 1.0164916872978211, 'frac_reward_zero_std': 0.0, 'entropy': 1.5197040185332298, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.58024259987287, 'epoch': 1.39}
{'loss': -0.1139, 'grad_norm': 0.79296875, 'learning_rate': 3.0099999999999996e-07, 'num_tokens': 1477609.0, 'completions/mean_length': 99.55, 'completions/min_length': 60.8, 'completions/max_length': 152.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 97.0000015258789, 'completions/min_terminated_length': 60.8, 'completions/max_terminated_length': 139.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.082810354232788, 'rewards/semantic_consistency_reward/mean': 0.0, 'rewards/semantic_consistency_reward/std': 0.0, 'rewards/conditional_perplexity_reward/mean': 0.22912318706512452, 'rewards/conditional_perplexity_reward/std': 0.08447917625308037, 'reward': 1.5291232585906982, 'reward_std': 1.8207813993096351, 'frac_reward_zero_std': 0.0, 'entropy': 1.5326805785298347, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.26774253998883, 'epoch': 1.4}
{'eval_loss': -0.02660980634391308, 'eval_runtime': 1351.9212, 'eval_samples_per_second': 0.074, 'eval_steps_per_second': 0.01, 'eval_num_tokens': 1477609.0, 'eval_completions/mean_length': 95.88, 'eval_completions/min_length': 59.44, 'eval_completions/max_length': 146.24, 'eval_completions/clipped_ratio': 0.0075, 'eval_completions/mean_terminated_length': 95.14535736083984, 'eval_completions/min_terminated_length': 59.44, 'eval_completions/max_terminated_length': 142.82, 'eval_rewards/lazy_penalty_reward/mean': -0.2875, 'eval_rewards/lazy_penalty_reward/std': 0.7399138140678406, 'eval_rewards/strict_format_and_content_reward/mean': 1.6075, 'eval_rewards/strict_format_and_content_reward/std': 0.8467788398265839, 'eval_rewards/semantic_consistency_reward/mean': 0.09799999579787254, 'eval_rewards/semantic_consistency_reward/std': 0.22583427011966706, 'eval_rewards/conditional_perplexity_reward/mean': 0.22593749761581422, 'eval_rewards/conditional_perplexity_reward/std': 0.07407701969146728, 'eval_reward': 1.6439374792575836, 'eval_reward_std': 1.7088954807817935, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.5730563187599182, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 1.4}
{'loss': -0.0388, 'grad_norm': 0.70703125, 'learning_rate': 2.9599999999999995e-07, 'num_tokens': 1488278.0, 'completions/mean_length': 89.925, 'completions/min_length': 57.0, 'completions/max_length': 126.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.925, 'completions/min_terminated_length': 57.0, 'completions/max_terminated_length': 126.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.1600000023841858, 'rewards/semantic_consistency_reward/std': 0.18015419244766234, 'rewards/conditional_perplexity_reward/mean': 0.22093819677829743, 'rewards/conditional_perplexity_reward/std': 0.08650422394275666, 'reward': 2.1059382915496827, 'reward_std': 0.942022018134594, 'frac_reward_zero_std': 0.0, 'entropy': 1.4864573180675507, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.086863900115713, 'epoch': 1.41}
{'loss': -0.0605, 'grad_norm': 0.609375, 'learning_rate': 2.9099999999999995e-07, 'num_tokens': 1498642.0, 'completions/mean_length': 95.5, 'completions/min_length': 58.2, 'completions/max_length': 146.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.5, 'completions/min_terminated_length': 58.2, 'completions/max_terminated_length': 146.2, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.2777460336685181, 'rewards/semantic_consistency_reward/mean': 0.17999999225139618, 'rewards/semantic_consistency_reward/std': 0.4898980319499969, 'rewards/conditional_perplexity_reward/mean': 0.21397103369235992, 'rewards/conditional_perplexity_reward/std': 0.05382082611322403, 'reward': 2.243971061706543, 'reward_std': 0.6667678892612457, 'frac_reward_zero_std': 0.0, 'entropy': 1.5150011971592903, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.59851738000289, 'epoch': 1.42}
{'loss': -0.0614, 'grad_norm': 0.62890625, 'learning_rate': 2.8599999999999994e-07, 'num_tokens': 1509217.0, 'completions/mean_length': 90.875, 'completions/min_length': 61.4, 'completions/max_length': 123.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.875, 'completions/min_terminated_length': 61.4, 'completions/max_terminated_length': 123.2, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.45, 'rewards/strict_format_and_content_reward/std': 1.1245314002037048, 'rewards/semantic_consistency_reward/mean': 0.11499999761581421, 'rewards/semantic_consistency_reward/std': 0.21257636547088624, 'rewards/conditional_perplexity_reward/mean': 0.25113724172115326, 'rewards/conditional_perplexity_reward/std': 0.07886946350336074, 'reward': 1.4411372542381287, 'reward_std': 2.1576101899147035, 'frac_reward_zero_std': 0.0, 'entropy': 1.4538674429059029, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 27.678379280120133, 'epoch': 1.43}
