Step: 1 - {'loss': 0.0332, 'grad_norm': 1.030318021774292, 'learning_rate': 5e-05, 'num_tokens': 2108.0, 'completions/mean_length': 79.0, 'completions/min_length': 74.0, 'completions/max_length': 84.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 79.0, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 84.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 7.5, 'rewards/reward_accuracy_strict_fn/std': 9.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.5501444339752197, 'rewards/reward_semantic_fn/std': 1.6113839149475098, 'reward': 13.80014419555664, 'reward_std': 8.191094398498535, 'frac_reward_zero_std': 0.0, 'kl': 0.0, 'entropy': 1.8241576850414276, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.634359300049255, 'epoch': 0.0005733944954128441}
Step: 192 - {'loss': -0.1744, 'grad_norm': 0.5259537100791931, 'learning_rate': 2.2714285714285716e-05, 'num_tokens': 453750.0, 'completions/mean_length': 125.0, 'completions/min_length': 80.0, 'completions/max_length': 237.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 125.0, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 237.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.670994758605957, 'rewards/reward_semantic_fn/std': 0.2047310769557953, 'reward': 17.17099380493164, 'reward_std': 0.20473115146160126, 'frac_reward_zero_std': 0.0, 'kl': 0.007591836736537516, 'entropy': 1.6380769312381744, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.30127579998225, 'epoch': 0.11009174311926606}
Step: 193 - {'loss': -0.0771, 'grad_norm': 0.5452705025672913, 'learning_rate': 2.257142857142857e-05, 'num_tokens': 456808.0, 'completions/mean_length': 210.5, 'completions/min_length': 98.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 171.0, 'completions/min_terminated_length': 98.0, 'completions/max_terminated_length': 244.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.800896167755127, 'rewards/reward_semantic_fn/std': 0.3030870854854584, 'reward': 13.050895690917969, 'reward_std': 8.787880897521973, 'frac_reward_zero_std': 0.0, 'kl': 0.007587117957882583, 'entropy': 2.216463267803192, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.646181899996009, 'epoch': 0.1106651376146789}
Step: 194 - {'loss': -0.0403, 'grad_norm': 0.7961155772209167, 'learning_rate': 2.242857142857143e-05, 'num_tokens': 458996.0, 'completions/mean_length': 95.0, 'completions/min_length': 84.0, 'completions/max_length': 104.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.0, 'completions/min_terminated_length': 84.0, 'completions/max_terminated_length': 104.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.934663772583008, 'rewards/reward_semantic_fn/std': 0.19330699741840363, 'reward': 9.434663772583008, 'reward_std': 0.1933070570230484, 'frac_reward_zero_std': 0.0, 'kl': 0.007459169719368219, 'entropy': 1.6477611362934113, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.681312300002901, 'epoch': 0.11123853211009174}
Step: 195 - {'loss': 0.1973, 'grad_norm': 0.4747990071773529, 'learning_rate': 2.2285714285714287e-05, 'num_tokens': 461333.0, 'completions/mean_length': 139.25, 'completions/min_length': 76.0, 'completions/max_length': 209.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 139.25, 'completions/min_terminated_length': 76.0, 'completions/max_terminated_length': 209.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.7308030128479004, 'rewards/reward_semantic_fn/std': 0.2191816121339798, 'reward': 9.230803489685059, 'reward_std': 0.2191813737154007, 'frac_reward_zero_std': 0.0, 'kl': 0.007022010628134012, 'entropy': 1.958661049604416, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.987400499987416, 'epoch': 0.11181192660550458}
Step: 196 - {'loss': -0.1594, 'grad_norm': 0.5533684492111206, 'learning_rate': 2.214285714285714e-05, 'num_tokens': 463587.0, 'completions/mean_length': 116.5, 'completions/min_length': 77.0, 'completions/max_length': 206.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 116.5, 'completions/min_terminated_length': 77.0, 'completions/max_terminated_length': 206.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5069055557250977, 'rewards/reward_semantic_fn/std': 0.19117504358291626, 'reward': 17.006906509399414, 'reward_std': 0.19117529690265656, 'frac_reward_zero_std': 0.0, 'kl': 0.0051761065842583776, 'entropy': 2.0149057805538177, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.124453699972946, 'epoch': 0.11238532110091744}
Step: 197 - {'loss': -0.1825, 'grad_norm': 0.6292445659637451, 'learning_rate': 2.2000000000000003e-05, 'num_tokens': 465921.0, 'completions/mean_length': 138.5, 'completions/min_length': 83.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 101.33333587646484, 'completions/min_terminated_length': 83.0, 'completions/max_terminated_length': 116.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.8209662437438965, 'rewards/reward_semantic_fn/std': 0.2655238211154938, 'reward': 13.070966720581055, 'reward_std': 8.849531173706055, 'frac_reward_zero_std': 0.0, 'kl': 0.016508011030964553, 'entropy': 1.7813906073570251, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.942524800047977, 'epoch': 0.11295871559633028}
Step: 198 - {'loss': -0.2174, 'grad_norm': 0.58318030834198, 'learning_rate': 2.185714285714286e-05, 'num_tokens': 468527.0, 'completions/mean_length': 191.5, 'completions/min_length': 91.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 172.0, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 238.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.4195408821105957, 'rewards/reward_semantic_fn/std': 1.0041667222976685, 'reward': 13.669540405273438, 'reward_std': 5.544743061065674, 'frac_reward_zero_std': 0.0, 'kl': 0.01250823400914669, 'entropy': 1.8406786918640137, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.133940999978222, 'epoch': 0.11353211009174312}
Step: 199 - {'loss': -0.2137, 'grad_norm': 0.5295624136924744, 'learning_rate': 2.1714285714285715e-05, 'num_tokens': 470924.0, 'completions/mean_length': 159.25, 'completions/min_length': 101.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 129.0, 'completions/min_terminated_length': 101.0, 'completions/max_terminated_length': 158.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5877668857574463, 'rewards/reward_semantic_fn/std': 0.28716567158699036, 'reward': 16.3377685546875, 'reward_std': 1.5755499601364136, 'frac_reward_zero_std': 0.0, 'kl': 0.005935147753916681, 'entropy': 1.843458116054535, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.006518300040625, 'epoch': 0.11410550458715596}
Step: 200 - {'loss': 0.1354, 'grad_norm': 0.6005527973175049, 'learning_rate': 2.1571428571428574e-05, 'num_tokens': 473132.0, 'completions/mean_length': 114.0, 'completions/min_length': 81.0, 'completions/max_length': 199.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 114.0, 'completions/min_terminated_length': 81.0, 'completions/max_terminated_length': 199.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.6066324710845947, 'rewards/reward_semantic_fn/std': 0.2684711515903473, 'reward': 11.856632232666016, 'reward_std': 5.589211463928223, 'frac_reward_zero_std': 0.0, 'kl': 0.009650538093410432, 'entropy': 1.8217434287071228, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.909632900031283, 'epoch': 0.11467889908256881}
Step: 201 - {'loss': -0.298, 'grad_norm': 0.6109211444854736, 'learning_rate': 2.1428571428571428e-05, 'num_tokens': 475482.0, 'completions/mean_length': 150.5, 'completions/min_length': 88.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 117.33333587646484, 'completions/min_terminated_length': 88.0, 'completions/max_terminated_length': 157.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.66262149810791, 'rewards/reward_semantic_fn/std': 0.27997228503227234, 'reward': 13.91262149810791, 'reward_std': 7.413702487945557, 'frac_reward_zero_std': 0.0, 'kl': 0.011069322936236858, 'entropy': 2.417403370141983, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.708729099977063, 'epoch': 0.11525229357798165}
Step: 202 - {'loss': 0.1307, 'grad_norm': 0.6845289468765259, 'learning_rate': 2.1285714285714286e-05, 'num_tokens': 477845.0, 'completions/mean_length': 149.75, 'completions/min_length': 72.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 116.33333587646484, 'completions/min_terminated_length': 72.0, 'completions/max_terminated_length': 187.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.811478853225708, 'rewards/reward_semantic_fn/std': 1.578118085861206, 'reward': 13.811479568481445, 'reward_std': 7.363166332244873, 'frac_reward_zero_std': 0.0, 'kl': 0.017606744542717934, 'entropy': 1.8617147505283356, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.736009299987927, 'epoch': 0.1158256880733945}
Step: 203 - {'loss': -0.2468, 'grad_norm': 0.7682187557220459, 'learning_rate': 2.1142857142857144e-05, 'num_tokens': 480081.0, 'completions/mean_length': 113.0, 'completions/min_length': 79.0, 'completions/max_length': 165.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 113.0, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 165.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 3.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.676677703857422, 'rewards/reward_semantic_fn/std': 0.20259664952754974, 'reward': 11.426677703857422, 'reward_std': 7.72960901260376, 'frac_reward_zero_std': 0.0, 'kl': 0.021487679216079414, 'entropy': 1.869562566280365, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 8.106801699992502, 'epoch': 0.11639908256880734}
Step: 204 - {'loss': -0.1742, 'grad_norm': 0.5996546745300293, 'learning_rate': 2.1e-05, 'num_tokens': 482433.0, 'completions/mean_length': 146.0, 'completions/min_length': 64.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 111.33333587646484, 'completions/min_terminated_length': 64.0, 'completions/max_terminated_length': 171.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.717405080795288, 'rewards/reward_semantic_fn/std': 0.133147731423378, 'reward': 14.717405319213867, 'reward_std': 6.308714866638184, 'frac_reward_zero_std': 0.0, 'kl': 0.006517331697978079, 'entropy': 1.5652380287647247, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.752749499981292, 'epoch': 0.11697247706422019}
Step: 205 - {'loss': -0.326, 'grad_norm': 0.7246127724647522, 'learning_rate': 2.0857142857142857e-05, 'num_tokens': 484785.0, 'completions/mean_length': 125.0, 'completions/min_length': 69.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 83.33333587646484, 'completions/min_terminated_length': 69.0, 'completions/max_terminated_length': 91.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5768966674804688, 'rewards/reward_semantic_fn/std': 0.29732900857925415, 'reward': 14.576896667480469, 'reward_std': 6.577073097229004, 'frac_reward_zero_std': 0.0, 'kl': 0.007364987104665488, 'entropy': 1.5838609039783478, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.932197099988116, 'epoch': 0.11754587155963303}
Step: 206 - {'loss': -0.0928, 'grad_norm': 0.8367392420768738, 'learning_rate': 2.0714285714285718e-05, 'num_tokens': 487024.0, 'completions/mean_length': 96.75, 'completions/min_length': 76.0, 'completions/max_length': 109.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 96.75, 'completions/min_terminated_length': 76.0, 'completions/max_terminated_length': 109.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 1.7320507764816284, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.024653911590576, 'rewards/reward_semantic_fn/std': 0.6969931125640869, 'reward': 9.774654388427734, 'reward_std': 5.250019550323486, 'frac_reward_zero_std': 0.0, 'kl': 0.008317085797898471, 'entropy': 2.1903740763664246, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.8189027999469545, 'epoch': 0.11811926605504587}
Step: 207 - {'loss': 0.1474, 'grad_norm': 0.46433040499687195, 'learning_rate': 2.0571428571428573e-05, 'num_tokens': 489605.0, 'completions/mean_length': 159.25, 'completions/min_length': 84.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 129.0, 'completions/min_terminated_length': 84.0, 'completions/max_terminated_length': 187.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.1407625675201416, 'rewards/reward_semantic_fn/std': 1.3172588348388672, 'reward': 10.640762329101562, 'reward_std': 7.102591514587402, 'frac_reward_zero_std': 0.0, 'kl': 0.006686920183710754, 'entropy': 1.8767240643501282, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.886110499995993, 'epoch': 0.11869266055045871}
Step: 208 - {'loss': -0.1645, 'grad_norm': 0.6628509163856506, 'learning_rate': 2.042857142857143e-05, 'num_tokens': 492019.0, 'completions/mean_length': 153.5, 'completions/min_length': 80.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 121.33333587646484, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 181.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 2.0, 'rewards/reward_accuracy_strict_fn/std': 7.438638210296631, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.0108871459960938, 'rewards/reward_semantic_fn/std': 1.4232127666473389, 'reward': 9.510887145996094, 'reward_std': 8.731514930725098, 'frac_reward_zero_std': 0.0, 'kl': 0.011649906635284424, 'entropy': 2.163769870996475, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.912477000034414, 'epoch': 0.11926605504587157}
Step: 209 - {'loss': 0.1606, 'grad_norm': 0.7344921231269836, 'learning_rate': 2.0285714285714286e-05, 'num_tokens': 494256.0, 'completions/mean_length': 116.25, 'completions/min_length': 91.0, 'completions/max_length': 167.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 116.25, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 167.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5428571701049805, 'rewards/reward_semantic_fn/std': 0.24654829502105713, 'reward': 12.792858123779297, 'reward_std': 9.070954322814941, 'frac_reward_zero_std': 0.0, 'kl': 0.007112121500540525, 'entropy': 1.8168624639511108, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 8.160844600002747, 'epoch': 0.1198394495412844}
